tran_date,amount,gender,member
2021-7-20,5000,female,no
2021-5-6,5000,female,no
2021-10-25,1000,female,yes
2021-6-10,1000,female,yes
2021-4-9,1000,female,yes
2021-4-9,1000,female,yes
2021-8-9,1000,female,yes
2022-7-8,1000,female,yes
2022-12-26,1000,female,yes
2022-11-4,1000,female,yes
2022-1-4,1000,female,yes
2022-1-28,1000,female,yes
2022-4-19,1000,female,yes
2022-8-16,1000,female,yes
2023-2-24,1000,female,yes
2019-12-14,2000,female,no
2021-5-2,5500,female,no
2022-7-21,500,female,no
2022-9-23,500,female,no
2022-10-20,500,female,no
2022-12-21,500,female,no
2022-5-23,500,female,no
2022-11-22,500,female,no
2022-6-22,500,female,no
2022-8-29,500,female,no
2023-2-21,500,female,no
2023-1-21,500,female,no
2023-3-21,500,female,no
2023-4-21,500,female,no
2013-7-12,1000,female,yes
2013-8-14,1000,female,yes
2013-10-11,1000,female,yes
2013-11-8,1000,female,yes
2013-12-4,200000,female,yes
2013-12-18,1000,female,yes
2014-1-13,1000,female,yes
2014-2-17,1000,female,yes
2014-3-14,1000,female,yes
2014-4-18,1000,female,yes
2014-5-16,2000,female,yes
2014-5-16,3000,female,yes
2014-5-16,1000,female,yes
2014-7-16,1000,female,yes
2014-9-8,1000,female,yes
2014-10-13,1000,female,yes
2014-11-14,1000,female,yes
2014-12-15,1000,female,yes
2015-1-14,1000,female,yes
2015-2-20,1000,female,yes
2015-3-13,1000,female,yes
2015-5-25,1000,female,yes
2015-5-25,5000,female,yes
2015-6-12,1000,female,yes
2015-7-10,1000,female,yes
2015-8-7,1000,female,yes
2015-9-11,1000,female,yes
2015-10-9,1000,female,yes
2015-11-13,1000,female,yes
2015-12-9,1000,female,yes
2016-1-14,1000,female,yes
2016-2-12,1000,female,yes
2016-3-16,1000,female,yes
2016-4-25,1000,female,yes
2016-5-13,3000,female,yes
2016-5-13,2000,female,yes
2016-6-10,1000,female,yes
2016-7-15,1000,female,yes
2016-8-15,1000,female,yes
2017-2-14,1000,female,yes
2017-3-10,1000,female,yes
2017-5-19,5000,female,yes
2017-5-19,3000,female,yes
2017-5-19,1000,female,yes
2017-6-16,1000,female,yes
2017-7-14,1000,female,yes
2017-8-23,1000,female,yes
2017-9-8,1000,female,yes
2017-11-10,1000,female,yes
2017-12-25,2000,female,yes
2018-1-12,1000,female,yes
2018-3-16,1000,female,yes
2018-5-11,5000,female,yes
2018-5-11,2000,female,yes
2018-5-11,3000,female,yes
2018-7-13,1000,female,yes
2018-8-15,1000,female,yes
2018-11-21,1000,female,yes
2018-11-14,500,female,yes
2018-12-12,1000,female,yes
2018-12-12,500,female,yes
2019-2-15,1000,female,yes
2019-2-22,500,female,yes
2019-10-11,1000,female,yes
2019-12-9,1000,female,yes
2019-6-14,2000,female,yes
2019-6-14,5000,female,yes
2019-6-14,500,female,yes
2019-4-26,1000,female,yes
2019-8-9,1000,female,yes
2020-2-7,1000,female,yes
2020-12-4,50000,female,yes
2020-12-4,30000,female,yes
2020-3-29,25000,female,yes
2021-7-16,100000,female,yes
2022-12-14,1000,female,yes
2022-12-14,1000,female,yes
2022-6-27,100000,female,yes
2022-8-11,1000,female,yes
2023-2-9,10000,female,yes
2023-6-13,5000,female,yes
2023-6-13,5000,female,yes
2023-3-3,1000,female,yes
2023-3-3,1000,female,yes
2019-12-26,100000,female,yes
2021-7-2,20000,female,yes
2021-5-15,11000,female,yes
2022-9-29,10000,female,yes
2023-1-27,2000,female,yes
2016-3-31,2000,male,yes
2016-12-28,10000,male,yes
2017-12-13,20000,male,yes
2019-12-12,20000,male,yes
2019-8-20,1000,male,yes
2020-5-5,5000,male,yes
2021-11-2,22000,male,yes
2021-6-21,30000,male,yes
2021-4-19,10000,male,yes
2022-12-13,20000,male,yes
2013-12-14,20000,male,no
2014-6-26,10000,male,no
2014-12-25,10000,male,no
2016-8-24,10000,male,no
2018-1-9,10000,male,no
2019-11-11,20000,male,no
2020-12-28,10000,male,no
2020-6-22,10000,male,no
2021-5-3,10000,male,no
2021-6-14,10000,male,no
2021-8-5,10000,male,no
2022-12-15,10000,male,no
2015-9-5,2000,female,yes
2016-6-18,2000,female,yes
2018-2-1,2000,female,yes
2019-7-4,3000,female,yes
2020-9-8,2000,female,yes
2020-9-8,1000,female,yes
2021-6-30,10000,female,yes
2015-3-3,5000,female,no
2017-8-4,4000,female,no
2019-9-2,4000,female,no
2020-4-13,10000,female,no
2021-4-20,10000,female,no
2021-8-19,10000,female,no
2017-12-13,1000,female,yes
2019-12-12,1000,female,yes
2019-6-11,1700,female,yes
2020-5-5,2000,female,yes
2020-3-31,1700,female,yes
2021-6-1,3000,female,yes
2023-1-18,1000,female,yes
2018-11-16,3019,female,no
2019-8-25,1004,female,no
2020-5-16,1019,female,no
2021-6-4,2019,female,no
2021-8-1,5000,female,no
2022-7-21,500,female,no
2022-9-23,500,female,no
2022-10-20,500,female,no
2022-12-21,500,female,no
2022-5-23,500,female,no
2022-11-22,500,female,no
2022-6-22,500,female,no
2022-3-23,500,female,no
2022-4-21,500,female,no
2022-8-29,500,female,no
2023-7-21,500,female,no
2023-2-21,500,female,no
2023-1-21,500,female,no
2023-6-21,500,female,no
2018-4-20,10000,female,no
2019-12-2,10000,female,no
2019-5-14,5000,female,no
2020-12-21,5000,female,no
2022-12-19,10000,female,no
2018-12-20,500,male,yes
2019-1-23,1000,male,yes
2019-1-24,1000,male,yes
2020-12-17,3000,male,yes
2020-1-24,1000,male,yes
2020-4-15,1000,male,yes
2020-4-15,1000,male,yes
2020-4-17,1000,male,yes
2020-4-17,1000,male,yes
2020-8-24,1000,male,yes
2022-3-31,2000,male,yes
2014-12-9,2000,female,yes
2015-4-18,500,female,yes
2015-4-18,500,female,yes
2015-4-18,500,female,yes
2015-4-18,500,female,yes
2015-4-18,500,female,yes
2015-5-16,500,female,yes
2015-5-16,1000,female,yes
2015-5-16,1000,female,yes
2015-5-16,500,female,yes
2015-7-25,1000,female,yes
2015-7-25,1000,female,yes
2015-7-25,1000,female,yes
2015-7-25,1000,female,yes
2015-7-25,1000,female,yes
2015-7-25,1000,female,yes
2015-9-5,3000,female,yes
2016-2-13,2000,female,yes
2016-2-13,4000,female,yes
2016-2-13,3000,female,yes
2016-2-13,3000,female,yes
2016-2-13,3000,female,yes
2016-4-2,1000,female,yes
2016-4-2,1000,female,yes
2016-4-2,1000,female,yes
2016-5-28,1500,female,yes
2016-8-27,1000,female,yes
2016-8-27,950,female,yes
2016-8-27,1000,female,yes
2016-8-27,1000,female,yes
2016-11-12,1000,female,yes
2016-11-12,1000,female,yes
2016-11-12,1000,female,yes
2017-3-4,1000,female,yes
2017-3-4,1000,female,yes
2017-3-4,1000,female,yes
2019-7-10,1000,female,yes
2019-7-10,1000,female,yes
2022-1-7,10000,female,yes
2022-4-4,2000,female,yes
2014-12-24,20000,female,no
2015-12-17,107000,female,no
2017-12-18,10000,female,no
2018-4-20,1000,female,no
2018-12-20,5000,female,no
2019-12-24,10000,female,no
2021-7-20,10000,female,no
2020-7-21,5000,female,no
2021-7-21,3000,female,no
2022-9-12,5000,female,no
2022-1-5,5000,female,no
2023-2-1,5000,female,no
2020-6-2,1000,female,no
2020-4-15,2000,female,no
2021-7-1,1000,female,no
2021-2-3,1000,female,no
2021-9-29,1000,female,no
2021-12-28,1000,female,no
2021-5-30,1000,female,no
2021-11-1,1000,female,no
2021-11-27,1000,female,no
2021-3-2,1000,female,no
2021-3-29,1000,female,no
2021-4-17,1000,female,no
2021-8-3,1000,female,no
2021-8-27,1000,female,no
2022-1-31,1000,female,no
2022-6-14,1000,female,no
2022-6-30,1000,female,no
2022-3-1,1000,female,no
2022-3-28,1000,female,no
2022-4-28,1000,female,no
2023-7-3,1000,female,no
2023-5-1,1000,female,no
2023-5-29,1000,female,no
2023-3-1,1000,female,no
2023-3-29,1000,female,no
2018-12-26,30000,female,yes
2020-1-3,30000,female,yes
2020-1-14,10000,female,yes
2020-4-9,30000,female,yes
2021-12-24,50000,female,yes
2022-12-29,30000,female,yes
2017-12-13,3000,female,no
2019-12-12,2000,female,no
2020-5-5,2000,female,no
2021-6-1,2000,female,no
2023-1-18,1000,female,no
2015-12-17,2000,female,no
2017-12-19,1000,female,no
2018-12-20,2000,female,no
2019-12-24,2000,female,no
2021-7-20,2000,female,no
2019-12-14,10000,female,yes
2019-3-27,5000,female,yes
2021-7-22,57216,female,yes
2021-7-22,5000,female,yes
2021-7-22,10000,female,yes
2021-3-25,26200,female,yes
2023-2-6,2000,female,yes
2021-7-29,4000,male,no
2021-4-21,2000,male,no
2021-8-6,2000,male,no
2022-3-28,1000,male,no
2022-8-1,1000,male,no
2023-3-29,1000,male,no
2023-4-3,1000,male,no
2013-11-28,10000,male,no
2014-11-12,10000,male,no
2015-11-16,10000,male,no
2016-11-17,10000,male,no
2017-11-7,10000,male,no
2018-11-10,10000,male,no
2019-11-13,10000,male,no
2020-11-3,10000,male,no
2014-12-24,10000,male,no
2015-12-17,10000,male,no
2016-12-7,2000,male,no
2017-12-18,11000,male,no
2019-12-24,6200,male,no
2019-4-19,10000,male,no
2021-7-27,4000,male,no
2021-5-7,4000,male,no
2021-5-13,2000,male,no
2019-12-10,2000,female,no
2020-4-4,1000,female,no
2021-7-15,5000,female,no
2021-5-4,3000,female,no
2022-7-21,500,female,no
2022-9-23,500,female,no
2022-10-20,500,female,no
2022-12-21,500,female,no
2022-5-23,500,female,no
2022-11-22,500,female,no
2022-6-22,500,female,no
2022-4-21,500,female,no
2022-8-29,500,female,no
2023-2-21,500,female,no
2023-1-21,500,female,no
2023-3-21,500,female,no
2017-12-13,10000,female,yes
2019-12-12,10000,female,yes
2019-5-16,5000,female,yes
2020-5-5,2000,female,yes
2020-8-28,2000,female,yes
2021-6-1,10000,female,yes
2023-1-18,1000,female,yes
2021-12-4,2000,female,no
2021-12-18,2000,female,no
2022-7-30,2000,female,no
2022-10-1,2000,female,no
2022-12-24,2000,female,no
2022-4-30,2000,female,no
2022-8-27,2000,female,no
2023-1-28,2000,female,no
2023-3-18,2000,female,no
2023-4-29,2000,female,no
2014-10-27,3000,female,yes
2015-8-11,5000,female,yes
2019-9-5,1000000,female,yes
2019-10-3,1000000,female,yes
2023-2-10,250000,female,yes
2017-12-14,5000,female,no
2018-11-15,3000,female,no
2020-4-16,5000,female,no
2021-7-16,5000,female,no
2021-5-12,5000,female,no
2022-7-18,5000,female,no
2022-11-4,3000,female,no
2023-7-13,5000,female,no
2020-9-3,2000,female,yes
2020-10-2,500,female,yes
2020-12-15,2000,female,yes
2021-12-25,1000,female,yes
2021-5-29,3000,female,yes
2021-11-6,1000,female,yes
2021-1-9,1000,female,yes
2021-3-8,1000,female,yes
2022-7-2,1000,female,yes
2023-1-7,2500,female,yes
2021-7-31,2800,female,yes
2021-12-23,2500,female,yes
2021-3-11,2000,female,yes
2022-3-26,4300,female,yes
2022-8-16,4000,female,yes
2023-5-26,3500,female,yes
2021-2-8,5000,female,yes
2021-2-16,5000,female,yes
2021-2-17,5000,female,yes
2021-3-1,5000,female,yes
2021-3-29,5000,female,yes
2022-9-12,5000,female,yes
2022-5-7,5000,female,yes
2022-5-7,5000,female,yes
2022-5-7,5000,female,yes
2022-1-11,5000,female,yes
2022-3-24,5000,female,yes
2023-2-3,5000,female,yes
2023-6-8,5000,female,yes
2014-12-24,2000,female,no
2015-12-17,3000,female,no
2017-12-18,3000,female,no
2018-12-20,4000,female,no
2019-12-24,3000,female,no
2021-7-20,2000,female,no
2021-5-6,1000,female,no
2015-12-21,5000,male,no
2015-12-21,1000,male,no
2016-12-7,5000,male,no
2018-7-2,5000,male,no
2019-8-20,3000,male,no
2021-5-8,1000,male,no
2016-5-12,950,female,yes
2016-5-12,1000,female,yes
2016-12-29,500,female,yes
2017-1-12,4000,female,yes
2017-2-24,2000,female,yes
2017-2-24,1000,female,yes
2017-3-10,1000,female,yes
2017-4-27,3000,female,yes
2017-4-27,2000,female,yes
2017-5-9,1000,female,yes
2017-5-9,1000,female,yes
2017-5-9,1000,female,yes
2017-7-14,3000,female,yes
2017-7-14,2000,female,yes
2017-10-12,2000,female,yes
2017-10-12,2000,female,yes
2018-5-11,1000,female,yes
2018-5-11,500,female,yes
2018-5-11,500,female,yes
2015-12-14,500,female,yes
2016-2-17,1000,female,yes
2017-10-3,2000,female,yes
2017-11-28,1000,female,yes
2018-10-16,500,female,yes
2019-8-2,10000,female,yes
2019-8-2,10000,female,yes
2021-5-14,999,female,yes
2016-1-16,100000,female,no
2016-8-1,90000,female,no
2016-12-28,2000,female,no
2020-1-7,5000,female,no
2021-6-18,5000,female,no
2017-11-14,1000,female,yes
2018-11-13,1000,female,yes
2020-11-18,2000,female,yes
2020-11-27,4500,female,yes
2020-8-17,500,female,yes
2021-12-21,500,female,yes
2021-1-13,1000,female,yes
2022-7-8,500,female,yes
2022-1-6,500,female,yes
2013-12-13,70000,female,yes
2014-9-8,100000,female,yes
2015-7-27,200000,female,yes
2016-6-10,200000,female,yes
2017-7-5,200000,female,yes
2018-6-26,500000,female,yes
2019-7-23,300000,female,yes
2020-9-1,200000,female,yes
2020-4-16,50000,female,yes
2021-7-14,200000,female,yes
2021-5-31,200000,female,yes
2022-8-9,200000,female,yes
2023-7-11,200000,female,yes
2020-4-27,10000,female,no
2021-10-18,3000,female,no
2021-8-23,10000,female,no
2022-5-2,4000,female,no
2022-1-6,20000,female,no
2023-2-27,10000,female,no
2023-6-30,10000,female,no
2015-3-9,10000,female,yes
2016-7-13,1000,female,yes
2020-4-30,10000,female,yes
2021-9-29,2000,female,yes
2021-11-11,10000,female,yes
2021-3-25,10000,female,yes
2023-1-12,10000,female,yes
2014-11-24,14250,female,no
2014-11-24,14250,female,no
2015-2-19,5250,female,no
2018-1-19,5000,female,no
2018-8-7,3000,female,no
2015-6-24,2000,male,no
2015-12-17,1000,male,no
2019-8-15,20000,male,no
2020-5-9,1000,male,no
2020-5-9,1000,male,no
2021-7-27,2000,male,no
2017-9-29,15000,female,no
2017-12-7,1500,female,no
2017-12-22,1000,female,no
2017-12-26,1000,female,no
2017-12-26,1000,female,no
2018-6-19,500,female,no
2018-7-12,1000,female,no
2018-7-12,1000,female,no
2020-12-22,500,female,no
2020-12-22,500,female,no
2020-12-22,500,female,no
2021-10-19,900,female,yes
2021-3-17,2000,female,yes
2021-4-9,500,female,yes
2021-4-29,500,female,yes
2022-9-14,995,female,yes
2022-9-14,995,female,yes
2022-9-19,995,female,yes
2022-10-4,100,female,yes
2022-10-4,100,female,yes
2022-10-31,495,female,yes
2022-1-7,500,female,yes
2022-1-27,899,female,yes
2022-6-22,2000,female,yes
2019-7-31,2000,male,no
2019-7-31,1000,male,no
2020-7-18,1000,male,no
2020-7-18,1000,male,no
2020-1-4,2000,male,no
2021-10-14,2000,male,no
2021-5-12,2000,male,no
2022-5-23,1000,male,no
2023-3-30,1000,male,no
2013-10-3,100,male,yes
2013-10-3,150,male,yes
2013-11-11,200,male,yes
2013-12-4,200,male,yes
2014-1-29,100,male,yes
2014-1-29,100,male,yes
2014-8-29,500,male,yes
2014-9-26,200,male,yes
2014-10-20,100,male,yes
2014-10-20,100,male,yes
2014-10-20,100,male,yes
2014-10-20,100,male,yes
2015-7-22,400,male,yes
2015-7-22,100,male,yes
2015-12-9,300,male,yes
2016-1-14,100,male,yes
2016-1-14,100,male,yes
2016-1-14,100,male,yes
2016-1-14,100,male,yes
2016-1-14,100,male,yes
2016-7-27,200,male,yes
2017-4-5,100,male,yes
2017-4-5,100,male,yes
2017-7-12,200,male,yes
2017-8-2,300,male,yes
2018-3-14,500,male,yes
2018-5-4,400,male,yes
2018-8-8,300,male,yes
2018-12-14,200,male,yes
2019-2-7,200,male,yes
2019-9-27,100,male,yes
2019-9-27,100,male,yes
2019-5-15,200,male,yes
2019-3-13,500,male,yes
2020-12-2,200,male,yes
2020-5-14,200,male,yes
2020-5-20,200,male,yes
2020-1-29,200,male,yes
2020-3-9,200,male,yes
2020-3-23,500,male,yes
2020-4-27,200,male,yes
2020-8-24,1000,male,yes
2021-9-16,1000,male,yes
2021-10-15,300,male,yes
2021-5-5,300,male,yes
2021-11-10,600,male,yes
2021-6-18,600,male,yes
2021-3-15,100,male,yes
2021-3-31,100,male,yes
2021-3-31,200,male,yes
2021-4-16,200,male,yes
2021-4-23,600,male,yes
2021-4-23,500,male,yes
2022-7-27,100,male,yes
2022-9-16,100,male,yes
2022-9-27,300,male,yes
2022-10-25,200,male,yes
2022-12-6,300,male,yes
2022-5-30,300,male,yes
2022-1-27,700,male,yes
2022-6-21,200,male,yes
2022-6-21,200,male,yes
2022-4-12,100,male,yes
2022-4-12,100,male,yes
2023-2-27,500,male,yes
2023-5-25,10000,male,yes
2023-4-11,200,male,yes
2023-4-18,200,male,yes
2019-12-23,2000,male,no
2019-5-1,4200,male,no
2019-5-24,1000,male,no
2019-11-25,1000,male,no
2019-4-26,2000,male,no
2020-12-2,3000,male,no
2020-12-15,10000,male,no
2020-11-16,2000,male,no
2021-7-12,2000,male,no
2021-10-4,5000,male,no
2021-5-28,5000,male,no
2021-6-18,3000,male,no
2021-6-29,2000,male,no
2021-3-22,3000,male,no
2021-3-30,2000,male,no
2021-4-22,5000,male,no
2021-8-9,3000,male,no
2022-9-27,3000,male,no
2022-4-19,5000,male,no
2023-1-20,5000,male,no
2023-6-13,5000,male,no
2023-4-19,5000,male,no
2014-7-2,1000,female,yes
2014-12-17,1000,female,yes
2015-10-16,1000,female,yes
2017-10-18,2000,female,yes
2018-2-20,1000,female,yes
2018-12-7,2000,female,yes
2019-2-1,1000,female,yes
2019-10-21,2000,female,yes
2020-10-12,2000,female,yes
2021-10-30,2000,female,yes
2013-11-20,10000,male,no
2014-11-14,10000,male,no
2015-10-5,10000,male,no
2018-9-28,10000,male,no
2019-10-2,10000,male,no
2013-11-26,1000,male,yes
2014-10-16,500,male,yes
2014-10-16,500,male,yes
2016-10-11,2000,male,yes
2017-9-6,2000,male,yes
2018-10-9,2000,male,yes
2018-12-7,1000,male,yes
2019-10-8,2000,male,yes
2020-10-5,2000,male,yes
2020-5-5,1000,male,yes
2021-10-7,3000,male,yes
2022-10-4,3000,male,yes
2018-8-8,5000,male,yes
2019-5-29,500,male,yes
2019-4-30,500,male,yes
2020-9-30,5000,male,yes
2020-4-9,5000,male,yes
2021-7-27,5000,male,yes
2021-12-27,10000,male,yes
2021-3-29,5200,male,yes
2022-7-7,7700,male,yes
2022-11-14,1000,male,yes
2022-3-4,10000,male,yes
2013-12-16,10000,male,no
2014-12-15,5000,male,no
2017-3-17,10000,male,no
2017-12-13,10000,male,no
2022-5-2,5000,male,no
2016-3-31,2000,male,yes
2017-4-21,2000,male,yes
2017-12-13,2000,male,yes
2019-9-21,2000,male,yes
2019-12-12,5000,male,yes
2020-5-5,5000,male,yes
2021-6-1,5000,male,yes
2021-6-21,10000,male,yes
2021-4-19,10000,male,yes
2022-12-13,1000,male,yes
2022-11-7,1000,male,yes
2013-12-14,5000,male,no
2018-1-19,3000,male,no
2020-3-31,2000,male,no
2020-4-28,2000,male,no
2021-9-3,5000,male,no
2013-10-5,1000,male,no
2017-12-19,1000,male,no
2018-5-15,3000,male,no
2019-12-2,3000,male,no
2020-8-5,3600,male,no
2021-6-4,4500,male,no
2022-12-27,2000,male,no
2020-10-7,500,male,yes
2021-12-22,1000,male,yes
2021-11-24,1000,male,yes
2021-4-21,1000,male,yes
2021-8-11,1000,male,yes
2022-2-23,1000,male,yes
2022-9-9,2000,male,yes
2022-5-20,1000,male,yes
2022-1-17,1000,male,yes
2023-5-1,1000,male,yes
2015-6-12,2000,male,yes
2016-6-10,2000,male,yes
2017-6-16,5000,male,yes
2017-6-16,5000,male,yes
2018-7-13,10000,male,yes
2019-6-14,1000,male,yes
2020-3-29,2000,male,yes
2015-6-24,5000,male,no
2019-4-19,2000,male,no
2020-4-17,2000,male,no
2021-7-27,5000,male,no
2021-5-7,6322,male,no
2021-5-13,2000,male,no
2021-5-25,5000,male,no
2014-9-17,2000,female,yes
2014-9-17,1000,female,yes
2015-9-17,1500,female,yes
2015-9-17,1500,female,yes
2015-11-17,2000,female,yes
2016-10-27,500,female,yes
2016-11-1,2850,female,yes
2017-1-30,2850,female,yes
2017-4-11,950,female,yes
2017-10-3,2850,female,yes
2018-5-1,1000,female,yes
2018-9-3,3700,female,yes
2019-12-27,2000,female,yes
2019-8-29,2850,female,yes
2020-8-27,19999,female,yes
2020-8-10,2000,female,yes
2021-11-8,2000,female,yes
2022-9-8,299,female,yes
2022-12-27,10000,female,yes
2022-8-29,1000,female,yes
2022-8-29,999,female,yes
2013-10-21,50000,male,no
2014-5-29,100000,male,no
2014-10-3,50000,male,no
2019-9-2,120000,male,no
2021-4-20,100000,male,no
2020-7-31,1000,female,yes
2020-5-22,1000,female,yes
2020-11-27,1000,female,yes
2021-5-28,2000,female,yes
2022-6-10,5000,female,yes
2020-3-24,1130,female,no
2020-4-9,705,female,no
2020-4-9,275,female,no
2020-4-15,5000,female,no
2021-4-21,4000,female,no
2022-10-20,1000,female,no
2022-12-21,1000,female,no
2022-11-22,1000,female,no
2023-7-21,1000,female,no
2023-2-21,1000,female,no
2023-5-23,1000,female,no
2023-1-21,1000,female,no
2023-6-21,1000,female,no
2023-3-7,2000,female,no
2023-3-21,1000,female,no
2023-4-21,1000,female,no
2017-6-23,4800,female,yes
2018-1-13,400,female,yes
2018-1-18,1600,female,yes
2018-2-5,1350,female,yes
2019-12-25,3000,female,yes
2019-11-29,399,female,yes
2020-12-30,3000,female,yes
2020-5-19,500,female,yes
2022-8-24,1500,female,yes
2018-5-12,3000,female,no
2019-12-2,2000,female,no
2020-12-21,1000,female,no
2021-5-29,2000,female,no
2021-6-4,2500,female,no
2020-12-22,10000,female,no
2020-5-18,10000,female,no
2021-6-13,5000,female,no
